"","aceB","asnA","atpD","atpG","b1191","b1583","b1963","cchB","cspA","cspG","dnaG","dnaJ","dnaK","eutG","fixC","flgD","folK","ftsJ","gltA","hupB","ibpB","icdA","lacA","lacY","lacZ","lpdA","mopB","nmpC","nuoM","pspA","pspB","sucA","sucD","tnaA","yaeM","yceP","ycgX","yecO","yedE","yfaD","yfiA","ygbD","ygcE","yhdM","yheI","yjbO"
"1",-1.30945546345972,2.18685228962724,-2.44851989356583,-1.85427207768743,1.9371358462047,1.17930930568563,3.80054599628105,3.11484923501958,0.121898512539175,0.974576113210258,1.3259244758308,1.330406443807,3.01554511059491,1.81336317533686,1.79572738838039,-1.96444560054547,1.50371169637993,2.70693142096317,-1.53518875189781,-1.39383397218096,2.54254748118497,-1.60979201293934,-2.07294530381745,-2.74500700099838,-2.06021094033696,-1.18241681973059,2.64261661068618,0.154222189179524,-2.1249082285412,0.917861051507608,1.7274599545358,-2.17989711515539,-3.15913128972832,-1.98871035796772,2.46718994326703,1.94474081213596,2.42154656423381,1.33408872134218,-1.03800215502184,2.17427082752559,-1.16845449710415,3.68348165486211,2.51346533483137,1.49794120348189,1.8170799784717,0.697634138577372
"2",-1.80966941364718,1.84241223966406,-1.51892708512641,-2.76076813798853,1.74462927322739,2.96023136156501,1.21518282752437,1.61727263910482,-1.28812954072377,2.63669951850854,1.16701801421652,1.6689691937659,1.90601438690805,1.47397900912397,1.56284830722,-2.09961987645212,0.607390400649476,2.13907632766725,-2.70675873050971,-3.319391394308,1.00092828368275,-1.8062497298231,1.58745337967403,0.99611692354961,2.79702180037963,-1.27863961462253,1.90579089345573,-0.530538665938991,-0.537523989988227,1.13773086242139,2.36887096110541,-2.66922727153821,-3.28780647357764,-2.12125990693507,4.30143563659428,0.690513820712285,0.815472653255373,1.42985407852969,-0.960645315373027,1.05849886238984,-2.17922334987907,2.11354199434,1.6312221742187,1.63454419135859,0.807010288553105,3.11914596764228
"3",0.189649833687825,-0.272327144918458,-0.461873178678179,-1.7475273908031,0.213235636388492,2.3536351316547,0.635522928584332,-0.61552812198931,-1.86845170223798,-0.239190763937608,0.766154362434444,1.45767204869979,-0.739182086165395,2.54860506039156,-1.28636889817496,-1.90821706081231,-0.127469459332638,0.124244457595921,-1.47305782339168,-2.71987191491569,4.3535255062185,0.21036097213932,0.207454604647658,0.803316554792932,0.675410272669926,-0.607838269617826,-0.755992605411021,-0.0586978149543271,-0.59755925683334,0.651350070620743,1.38571332910535,-2.05792842269051,-0.594233345870524,0.0114537713792877,1.81604043997572,3.44888733728363,0.42070314777088,-0.210299689663207,-0.692989468505509,2.57781950203321,-2.55048243521304,-0.225663064563109,-0.752162420955406,2.78394849822627,-0.228020023535106,1.81972999213783
"4",-0.983506635834583,1.48964966767619,-0.94997656092357,-2.21019220682499,0.324863315879579,0.94179363474145,1.45012141678781,1.56532568643389,0.607517793500281,1.8632951323304,0.378349293390774,2.21039544643301,0.769552986132017,0.585045440924259,-0.344885716530237,-2.03637975584407,0.745780294031687,1.15834635755635,-2.88490929530704,-3.23988365480201,0.371974536177998,-1.40280683498341,0.535613870385359,0.346772474020267,0.363571876942081,-1.81772827681081,0.914631011654428,-1.08722806515483,-1.25400069819121,0.691982103348858,2.30906573429594,-1.47698206042839,-1.29175474093871,-0.843507102552958,3.09901601183302,0.67005573246231,1.03378783585889,1.95742591744454,-1.72198363788852,1.31104043439206,-2.14021879461391,1.45613555775241,1.44620297748432,1.8023922806564,0.326443993008616,3.34769508974927
"5",0.524828827503051,0.380269935284447,-0.685043842586486,-1.85683026615344,0.588460009393132,3.23830058826601,1.02704779620883,0.359676454355173,0.917461177856076,2.9523352920971,0.27024314636794,1.79115455232346,-0.634004696264249,1.84558721521692,-0.289830873441809,-2.33095883928376,1.08614713467517,0.189830792787617,-2.82109487960583,0.488822910266866,2.14290043748002,0.153636407819012,0.0296321391525909,-0.14140764946541,0.161387898173458,-2.71488292192643,-0.605434689990951,-0.959047783813012,-1.5936673499408,2.15724103736299,3.64175285715176,-1.37073730962618,-0.807291308306338,-1.3645791185086,4.12505507399246,2.23943267108582,-0.0836819895970906,2.22845408666587,-2.59094471971042,2.23652569326843,0.913719154124963,1.50527625719834,-0.308210626728048,0.354106350096161,-0.206670124700574,2.40796495012695
"6",-0.686062663017854,1.00214749197379,-2.08554769421699,-1.22720624014045,1.70548725067482,1.88162268430978,1.94955641475589,2.3225158104377,-0.296156882077781,1.33933791394054,0.720691055960932,2.07309764507612,0.228842261008234,2.21653443996795,2.36588007813044,-1.56914054902478,1.63439356773345,1.17833432162827,-2.3158512431259,-2.20518408428778,2.11259326505857,-0.657488860293108,0.196130869013286,0.356147776343992,1.60772590247859,-0.233936221668331,-0.400937693286606,-1.15192389383091,-1.49635400043807,1.38891635076373,1.00540908626818,-2.13346167375067,-1.98762127614183,-2.30865332396754,3.3702203910254,2.02322080160024,1.69464292621454,0.626867272931197,-0.927645035828739,3.0990508957456,-1.28042250535331,2.58229249069463,1.53322466242448,2.13146359117908,1.16738722375097,3.83595667038108
"7",-0.39791586714866,1.40312866704548,-2.11600804855631,-1.8164689865849,0.444493547928239,2.9244427986223,1.39076519221876,-1.87277501876848,1.03436690482908,3.08190215501549,1.75937339902356,0.037639248030463,0.849710076767014,1.32002170210515,-1.51349036134733,-1.0911040581283,1.50905462867303,1.68690722256396,-1.24229029116185,-1.48369061159001,0.564588987560029,-1.03876104971467,-0.172448092889956,-1.12175006928715,0.672932412623941,-2.16952053225527,1.04365075485945,-0.602890538475904,-2.4829016837088,2.2298273118895,2.3211016500134,-0.753872011936724,-1.45210083566271,-0.37795335575619,5.70012453259626,2.64985340181937,1.68343684686973,3.05630559085575,-2.29804400114898,2.25657295044087,-0.278863316297535,0.514516864317962,1.34082877519462,1.89329537724306,0.894460677351785,2.41592251086438
"8",-2.62651420106643,2.60379937199288,-2.00554155768996,-0.642174799227192,1.50601997333781,1.9841044520695,2.3215559772938,1.30953598916206,1.9624033362199,2.44130183339696,1.68435078026817,0.274478261719016,1.58850179393175,-0.269836622922319,2.03295269050333,-0.924393062265919,2.12052065274196,2.36141326286612,-0.660856791202133,-0.0542670103243086,-0.768293300204286,-2.74888621619023,1.94680492274734,1.03903497950168,3.02481832269126,-1.07860684576892,1.32484544750937,-0.108396224308563,-1.4437584264677,0.704086721812936,1.69488364110662,0.59187993764863,-0.646839421040659,-1.4060165318347,4.90711331106669,-1.01985762090265,2.28223394054713,2.09668278457037,-0.844907625226398,-0.626506624843951,0.757634505211537,2.63503503862671,2.69148749762074,0.0810452767384494,2.05372467297244,1.79066530301717
"9",2.00651383472196,-0.402562818515112,-0.340864724737466,-2.68639170471828,0.497102596729767,2.79722407018633,0.151867854518493,1.81186630365107,2.70586873523256,2.79712648370871,-2.09681176139202,5.5662835992089,-1.01659917109945,2.69798793086863,0.596727731831098,-3.89778816146911,-0.413061709755346,0.0576176981973766,-1.3408541401442,0.594877968355424,3.98789805467161,1.57743983662021,1.98192326905771,2.41797603425164,2.46861728508636,-2.61625989257376,-0.234221667558374,-1.76056377627956,-1.96526906167944,1.73044067161044,3.41068182751231,-4.37281460366902,-3.21675472017823,-1.0088150523023,5.19809557213391,2.33642469821868,-1.98862523435606,3.04959643437341,-2.3780397810174,2.9691846677743,1.08479206657434,-0.00418775847157066,-0.897599797854286,3.40663574992061,-1.32283957207851,3.31711804279652
"10",0.222420210026162,0.636153224472891,-0.586457859153719,-3.40614519216103,0.642200933870738,1.96331563530603,1.48881911881039,1.09136532796989,-1.23586843390713,1.74347911378903,0.519369638561595,2.22145919850097,-0.646545996886439,2.70384127204802,-0.662832937489787,-1.90741709278568,-0.1853801871658,1.43908726985041,-4.58225446782377,-4.12492264781655,3.50493474232332,-0.303761218727025,-1.47390697331814,-1.03226784601625,-1.66582663504368,-1.82451316818545,0.474086279276683,-1.45227895181528,-2.16123417042421,1.31313148041661,1.62133629441799,-3.92668424711567,-2.12751324945156,-1.51808163561556,1.92017893082585,3.56299013147664,0.395267156938235,1.71474713103723,-1.40507857609361,3.78472798233428,-3.21066555243803,1.58244244196497,0.212466694891418,4.01464703867376,-0.396565736847548,1.16281839908659
"11",-1.57511882182244,2.73341695636419,-2.51733586728801,-3.20950904953827,1.21409599919007,2.66602372475102,2.9873664182096,2.72068872471482,1.35984079136386,3.2047548575779,1.66405748215494,1.54917607198883,0.946278909355488,1.95446906778793,-0.0928510344943267,-1.77014059656565,2.01597723902122,1.05288801128025,-2.55084370702385,0.352011627259706,2.2912863417786,-2.05770986281417,3.65168833476843,3.30448589942803,3.80650217089547,-1.53461058494478,0.114010191823909,-0.255704584741567,-0.37841522319802,1.23823088814505,3.06057199593148,-2.46015616406957,-2.89304552272634,-1.54350727713386,4.73710505251633,1.88007051716213,2.31921694901563,1.62227447101574,-1.73907205223143,1.93242540978129,0.503177721650086,2.01739562100423,2.16566497958284,0.00505194858293123,1.90484798938481,0.288162951348354
"12",-0.689368644131731,2.13404884456669,-1.5194844534127,-1.98995503734582,1.19818217055759,1.91044154016607,1.9114792208597,2.84512145773874,-0.440374533177645,3.19645665180079,1.23132205991159,2.32409607955951,-0.452002062432861,1.19512087378166,0.538039823891251,-0.58689495222748,0.0944388420709058,0.587172935952632,-0.702329849199244,-1.28492783875455,1.5518217467286,-1.03007995290771,1.74705545383978,1.12118095722074,2.12452540036472,-2.52203762544401,0.0539899732659085,-0.585233459164283,-1.59748726636707,1.87621400724632,2.78236472102459,-1.09549951807192,-2.05577530352158,-0.957341665817259,6.58084341453171,0.870230331989793,0.824389140755453,2.86725391285171,-2.49375552601266,1.02595417170147,-1.29517982240937,3.31511214909444,1.86221523188423,0.759533914786963,0.137312055494347,1.83482851987726
"13",-1.42816979536347,3.13556215279786,-3.46465626356302,-1.73026074894362,2.51822109879998,1.91201198707821,3.837732556701,5.44160040488774,0.716955337242761,1.60055359467749,1.93169631962185,0.0267916524501408,3.05739532789722,2.07022513738165,2.88238340092311,-1.00705773316263,3.15464856220767,4.08030992277553,-1.82221544982692,-0.69036181373585,2.4886722828866,-1.76950327909271,3.60451797920539,3.44737470802866,3.4332102576777,-0.517215173871143,3.37828872141491,-2.04144959531727,-0.636324313975563,0.783653164118926,0.635538304092548,-2.50822433700817,-3.0489021451109,-3.37029745784235,0.618911463794513,1.82265381618629,1.82404778842757,1.31854198965144,-0.914024056091626,2.91196775337247,0.0492883703999255,3.73251984585908,3.30162851108336,2.40648960840904,2.64939813904698,2.36654542063325
"14",-2.11949505528659,2.07043290407487,-2.98462949550279,-2.337166277508,1.66227882653932,2.64324982563359,5.42126638565395,2.39894711869406,0.267492454988649,-1.53584473804417,2.63374119045416,0.658639078056459,2.49110017262487,1.95377188714178,3.181626741309,-1.15017466950763,3.95575377373628,2.77929391854158,-1.8095629565696,-2.22878648544225,1.80586371183257,-2.16320974008195,1.88946058714379,1.82361931901467,1.70377451502497,1.36541350547517,2.12585936436076,1.38191126127241,-2.40261811752638,-1.1179577024751,-1.47352175256625,-1.74405130398772,-1.20802728122432,-2.22119282424217,-2.63612940223932,0.887094105872404,2.94398651932214,-0.668183525761987,1.20677919801287,1.76796134801015,-0.877775628259612,2.76080967972054,2.55995825448074,1.05927279659459,3.52461306335442,0.147786865636635
"15",-1.40853383115514,2.8903143567744,-4.02599314839692,-1.58994041773182,2.05855138274184,-0.505255894130536,4.32318862147599,3.91798145592487,-0.282148852358536,2.481256888943,2.29896924862,2.09153259810223,4.79582982824091,1.13703608987726,2.85547274819416,-2.74227258541263,2.91596818377361,4.71942077094202,-2.2410334553939,-0.647114844000165,2.46099544257019,-1.53760039326887,3.07093779139902,2.73323759160351,2.83885367553751,-2.39230626739207,4.20084365219103,-1.28717301946581,-0.104730252851934,0.969626161299995,1.63211140230346,-2.65701599350711,-2.7274343435384,-2.21691377758865,3.68349838150356,0.359543493058794,3.2179656667591,2.26869840458502,-2.02573372431008,1.73350400279133,-0.6658528945681,3.79825196405613,2.85228055772289,1.72401786784473,3.41973028671175,1.44225204304514
"16",-0.0717028459593649,1.60905694073722,-1.30829578093599,-0.225731602781227,0.660139880893987,3.86873622388384,1.52071550942823,1.02743378385642,2.1660102813706,1.7155107770087,0.625558242235362,-0.603612862621747,0.139181558314095,0.711285164720196,-0.340735618734221,0.509374435349207,1.53877854222467,-0.577493688816818,-0.462677907500967,-0.106755028964574,1.75369066333397,-0.39787187057015,2.88899717092694,2.31488990454407,3.80034222987434,-1.3682281362389,-0.397220527063264,-0.864280512468702,-1.44453529803182,0.338277753211949,1.27651157857415,0.349620441129314,0.0828944532892363,-0.573855152327811,2.72670869840179,1.00980837466888,1.33907211094067,1.0227092287831,-1.23540590211588,0.541968777143645,0.744860190867137,-0.114145671819303,1.35237870612566,1.71856920275328,1.03668404897737,0.0972636995874822
"17",-1.63576305599336,2.87645643057417,-1.08023162568184,-0.234515906405421,1.14655576422816,2.41651905037381,1.88309874654439,2.56232616077671,1.23368759298938,1.96341544283039,0.963462096913503,0.767537751398762,0.0453376107632522,0.419290437282587,2.44894765394683,-0.407820572978946,1.43905791543069,-0.187513392724537,-0.724280003495151,-0.662578270521593,0.559189924826968,-2.02298806171739,0.795361456563948,-0.611919006977092,1.61243714241386,-0.678851026416304,-0.142990349883011,-0.0596133614830456,-2.05123035002927,0.533974256698014,0.969017616857361,0.387871145354019,0.149885992986821,-1.22236186400342,3.67918696570495,0.615910040582087,1.47827470709373,1.3386406991764,-0.413056570447472,0.218002655951051,-0.296616100885312,2.9753289049309,2.11574803046776,-0.0286058869837276,1.14563076325496,-0.476417950660737
"18",-1.64543772737249,1.97323607751841,-1.73357008598917,-2.48492953829814,1.91627463258834,2.22987193333124,2.62680333788197,1.14620925720654,0.816659835566808,1.98746932721574,0.377347163416127,1.27559718901231,0.711559352200756,0.794064103847206,1.79538804103529,0.0855470619756213,1.68624772539001,1.18297280882454,-1.57728039814495,-0.761862126391296,0.276734634303446,-2.00248836849831,4.77531161308072,4.29147958253335,4.00193673545464,-0.927366072001997,0.661550198982891,-1.86362159431327,-0.524494906363327,1.63834398483541,2.23326459955529,-1.84969323268287,-2.47544278289254,-2.48438092166984,3.20323522508352,0.361420180023267,0.707269094185054,1.2934283863037,-1.26617506312522,1.25313337069549,-0.00346638168499735,3.21483162807231,2.12360741328281,2.38223493168003,1.49846183915267,0.0878940330731778
"19",0.512347769548497,-0.134474229881881,-0.407940049254292,-1.39520194269619,-0.648646169513376,1.30352971685767,0.521232676440098,-0.756112797831179,1.24773714259418,5.18876328158263,0.416042102713657,1.47813731401139,-0.301591898741171,1.58215816822871,-0.813410665083882,-1.70458157106103,0.436029319827068,0.0602236851453507,-2.39622430992655,-1.34708132267334,2.44929689302731,0.0664398818866888,-2.50206513390782,-2.87549459210012,-1.7966000546818,-3.81472984530507,-0.847655075029083,-1.94177724820828,-2.47246870002668,3.34067256147933,4.5233309800612,-1.38119480363682,-2.31393064485361,0.0198187603601568,9.49883292877551,0.92752423972281,0.557954958669057,4.46253830071627,-3.66520452800578,2.51952604378401,-0.370377247239736,0.615428459305077,-0.526855255873491,2.54703867608808,-0.555289286341369,2.19983729474374
